date,store,product,sales,units_sold,avg_price,is_weekend,is_holiday,month,day_of_week,quarter
2023-05-31,Store_1_Downtown,Home & Garden,433.45,7,60,0,0,5,2,2
2023-05-31,Store_1_Downtown,Sports,424.64,7,55,0,0,5,2,2
2023-05-31,Store_1_Downtown,Beauty,337.45,9,35,0,0,5,2,2
2023-05-31,Store_1_Downtown,Toys,314.82,12,25,0,0,5,2,2
2023-05-31,Store_2_Mall,Electronics,571.63,3,150,0,0,5,2,2
2023-05-31,Store_2_Mall,Apparel,457.16,10,45,0,0,5,2,2
2023-05-31,Store_2_Mall,Groceries,1064.87,88,12,0,0,5,2,2
2023-05-31,Store_2_Mall,Home & Garden,389.75,6,60,0,0,5,2,2
2023-05-31,Store_2_Mall,Sports,331.17,6,55,0,0,5,2,2
2023-05-31,Store_2_Mall,Beauty,323.94,9,35,0,0,5,2,2
2023-05-31,Store_2_Mall,Toys,203.52,8,25,0,0,5,2,2
2023-05-31,Store_3_Suburb,Electronics,642.91,4,150,0,0,5,2,2
2023-05-31,Store_3_Suburb,Apparel,422.33,9,45,0,0,5,2,2
2023-05-31,Store_3_Suburb,Groceries,1138.24,94,12,0,0,5,2,2
2023-05-31,Store_3_Suburb,Home & Garden,304.58,5,60,0,0,5,2,2
2023-05-31,Store_3_Suburb,Sports,289.08,5,55,0,0,5,2,2
2023-05-31,Store_3_Suburb,Beauty,196.71,5,35,0,0,5,2,2
2023-05-31,Store_3_Suburb,Toys,152.16,6,25,0,0,5,2,2
2023-05-31,Store_4_Airport,Electronics,520.55,3,150,0,0,5,2,2
2023-05-31,Store_4_Airport,Apparel,299.83,6,45,0,0,5,2,2
2023-05-31,Store_4_Airport,Groceries,804.85,67,12,0,0,5,2,2
2023-05-31,Store_4_Airport,Home & Garden,207.04,3,60,0,0,5,2,2
2023-05-31,Store_4_Airport,Sports,220.92,4,55,0,0,5,2,2
2023-05-31,Store_4_Airport,Beauty,213.64,6,35,0,0,5,2,2
2023-05-31,Store_4_Airport,Toys,156.3,6,25,0,0,5,2,2
2023-06-01,Store_1_Downtown,Electronics,986.55,6,150,0,0,6,3,2
2023-06-01,Store_1_Downtown,Apparel,600.51,13,45,0,0,6,3,2
2023-06-01,Store_1_Downtown,Groceries,1213.79,101,12,0,0,6,3,2
2023-06-01,Store_1_Downtown,Home & Garden,545.07,9,60,0,0,6,3,2
2023-06-01,Store_1_Downtown,Sports,394.34,7,55,0,0,6,3,2
2023-06-01,Store_1_Downtown,Beauty,378.16,10,35,0,0,6,3,2
2023-06-01,Store_1_Downtown,Toys,253.11,10,25,0,0,6,3,2
2023-06-01,Store_2_Mall,Electronics,705.64,4,150,0,0,6,3,2
2023-06-01,Store_2_Mall,Apparel,571.75,12,45,0,0,6,3,2
2023-06-01,Store_2_Mall,Groceries,1158.32,96,12,0,0,6,3,2
2023-06-01,Store_2_Mall,Home & Garden,458.13,7,60,0,0,6,3,2
2023-06-01,Store_2_Mall,Sports,347.26,6,55,0,0,6,3,2
2023-06-01,Store_2_Mall,Beauty,244.74,6,35,0,0,6,3,2
2023-06-01,Store_2_Mall,Toys,272.3,10,25,0,0,6,3,2
2023-06-01,Store_3_Suburb,Electronics,602.25,4,150,0,0,6,3,2
2023-06-01,Store_3_Suburb,Apparel,427.95,9,45,0,0,6,3,2
2023-06-01,Store_3_Suburb,Groceries,962.42,80,12,0,0,6,3,2
2023-06-01,Store_3_Suburb,Home & Garden,270.62,4,60,0,0,6,3,2
2023-06-01,Store_3_Suburb,Sports,284.6,5,55,0,0,6,3,2
2023-06-01,Store_3_Suburb,Beauty,292.71,8,35,0,0,6,3,2
2023-06-01,Store_3_Suburb,Toys,209.86,8,25,0,0,6,3,2
2023-06-01,Store_4_Airport,Electronics,477.24,3,150,0,0,6,3,2
2023-06-01,Store_4_Airport,Apparel,332.26,7,45,0,0,6,3,2
2023-06-01,Store_4_Airport,Groceries,735.17,61,12,0,0,6,3,2
2023-06-01,Store_4_Airport,Home & Garden,245.03,4,60,0,0,6,3,2
2023-06-01,Store_4_Airport,Sports,187.08,3,55,0,0,6,3,2
2023-06-01,Store_4_Airport,Beauty,184.21,5,35,0,0,6,3,2
2023-06-01,Store_4_Airport,Toys,165.53,6,25,0,0,6,3,2
2023-06-02,Store_1_Downtown,Electronics,879.74,5,150,0,0,6,4,2
2023-06-02,Store_1_Downtown,Apparel,685.47,15,45,0,0,6,4,2
2023-06-02,Store_1_Downtown,Groceries,1426.79,118,12,0,0,6,4,2
2023-06-02,Store_1_Downtown,Home & Garden,437.39,7,60,0,0,6,4,2
2023-06-02,Store_1_Downtown,Sports,461.9,8,55,0,0,6,4,2
2023-06-02,Store_1_Downtown,Beauty,349.68,9,35,0,0,6,4,2
2023-06-02,Store_1_Downtown,Toys,322.79,12,25,0,0,6,4,2
2023-06-02,Store_2_Mall,Electronics,776.66,5,150,0,0,6,4,2
2023-06-02,Store_2_Mall,Apparel,497.01,11,45,0,0,6,4,2
2023-06-02,Store_2_Mall,Groceries,1259.23,104,12,0,0,6,4,2
2023-06-02,Store_2_Mall,Home & Garden,411.64,6,60,0,0,6,4,2
2023-06-02,Store_2_Mall,Sports,280.16,5,55,0,0,6,4,2
2023-06-02,Store_2_Mall,Beauty,266.36,7,35,0,0,6,4,2
2023-06-02,Store_2_Mall,Toys,273.24,10,25,0,0,6,4,2
2023-06-02,Store_3_Suburb,Electronics,631.54,4,150,0,0,6,4,2
2023-06-02,Store_3_Suburb,Apparel,379.05,8,45,0,0,6,4,2
2023-06-02,Store_3_Suburb,Groceries,829.58,69,12,0,0,6,4,2
2023-06-02,Store_3_Suburb,Home & Garden,285.45,4,60,0,0,6,4,2
2023-06-02,Store_3_Suburb,Sports,223.39,4,55,0,0,6,4,2
2023-06-02,Store_3_Suburb,Beauty,237.57,6,35,0,0,6,4,2
2023-06-02,Store_3_Suburb,Toys,188.03,7,25,0,0,6,4,2
2023-06-02,Store_4_Airport,Electronics,433.6,2,150,0,0,6,4,2
2023-06-02,Store_4_Airport,Apparel,297.96,6,45,0,0,6,4,2
2023-06-02,Store_4_Airport,Groceries,746.21,62,12,0,0,6,4,2
2023-06-02,Store_4_Airport,Home & Garden,290.24,4,60,0,0,6,4,2
2023-06-02,Store_4_Airport,Sports,178.25,3,55,0,0,6,4,2
2023-06-02,Store_4_Airport,Beauty,200.87,5,35,0,0,6,4,2
2023-06-02,Store_4_Airport,Toys,164.6,6,25,0,0,6,4,2
2023-06-03,Store_1_Downtown,Electronics,1150.77,7,150,1,0,6,5,2
2023-06-03,Store_1_Downtown,Apparel,795.85,17,45,1,0,6,5,2
2023-06-03,Store_1_Downtown,Groceries,1786.33,148,12,1,0,6,5,2
2023-06-03,Store_1_Downtown,Home & Garden,635.59,10,60,1,0,6,5,2
2023-06-03,Store_1_Downtown,Sports,628.4,11,55,1,0,6,5,2
2023-06-03,Store_1_Downtown,Beauty,496.34,14,35,1,0,6,5,2
2023-06-03,Store_1_Downtown,Toys,409.84,16,25,1,0,6,5,2
2023-06-03,Store_2_Mall,Electronics,995.25,6,150,1,0,6,5,2
2023-06-03,Store_2_Mall,Apparel,553.54,12,45,1,0,6,5,2
2023-06-03,Store_2_Mall,Groceries,1527.48,127,12,1,0,6,5,2
2023-06-03,Store_2_Mall,Home & Garden,582.74,9,60,1,0,6,5,2
2023-06-03,Store_2_Mall,Sports,385.51,7,55,1,0,6,5,2
2023-06-03,Store_2_Mall,Beauty,348.85,9,35,1,0,6,5,2
2023-06-03,Store_2_Mall,Toys,329.1,13,25,1,0,6,5,2
2023-06-03,Store_3_Suburb,Electronics,750.08,5,150,1,0,6,5,2
2023-06-03,Store_3_Suburb,Apparel,478.79,10,45,1,0,6,5,2
2023-06-03,Store_3_Suburb,Groceries,1195.13,99,12,1,0,6,5,2
2023-06-03,Store_3_Suburb,Home & Garden,359.19,5,60,1,0,6,5,2
2023-06-03,Store_3_Suburb,Sports,328.54,5,55,1,0,6,5,2
2023-06-03,Store_3_Suburb,Beauty,333.95,9,35,1,0,6,5,2
2023-06-03,Store_3_Suburb,Toys,226.01,9,25,1,0,6,5,2
2023-06-03,Store_4_Airport,Electronics,524.29,3,150,1,0,6,5,2
2023-06-03,Store_4_Airport,Apparel,365.43,8,45,1,0,6,5,2
2023-06-03,Store_4_Airport,Groceries,1004.51,83,12,1,0,6,5,2
2023-06-03,Store_4_Airport,Home & Garden,305.86,5,60,1,0,6,5,2
2023-06-03,Store_4_Airport,Sports,260.32,4,55,1,0,6,5,2
2023-06-03,Store_4_Airport,Beauty,235.04,6,35,1,0,6,5,2
2023-06-03,Store_4_Airport,Toys,160.96,6,25,1,0,6,5,2
2023-06-04,Store_1_Downtown,Electronics,1309.74,8,150,1,0,6,6,2
2023-06-04,Store_1_Downtown,Apparel,809.91,17,45,1,0,6,6,2
2023-06-04,Store_1_Downtown,Groceries,1795.38,149,12,1,0,6,6,2
2023-06-04,Store_1_Downtown,Home & Garden,686.77,11,60,1,0,6,6,2
2023-06-04,Store_1_Downtown,Sports,484.44,8,55,1,0,6,6,2
2023-06-04,Store_1_Downtown,Beauty,520.79,14,35,1,0,6,6,2
2023-06-04,Store_1_Downtown,Toys,396.03,15,25,1,0,6,6,2
2023-06-04,Store_2_Mall,Electronics,1005.0,6,150,1,0,6,6,2
2023-06-04,Store_2_Mall,Apparel,648.71,14,45,1,0,6,6,2
2023-06-04,Store_2_Mall,Groceries,1543.27,128,12,1,0,6,6,2
2023-06-04,Store_2_Mall,Home & Garden,583.45,9,60,1,0,6,6,2
2023-06-04,Store_2_Mall,Sports,406.01,7,55,1,0,6,6,2
2023-06-04,Store_2_Mall,Beauty,360.26,10,35,1,0,6,6,2
2023-06-04,Store_2_Mall,Toys,358.68,14,25,1,0,6,6,2
2023-06-04,Store_3_Suburb,Electronics,782.45,5,150,1,0,6,6,2
2023-06-04,Store_3_Suburb,Apparel,566.83,12,45,1,0,6,6,2
2023-06-04,Store_3_Suburb,Groceries,1460.09,121,12,1,0,6,6,2
2023-06-04,Store_3_Suburb,Home & Garden,399.29,6,60,1,0,6,6,2
2023-06-04,Store_3_Suburb,Sports,388.8,7,55,1,0,6,6,2
2023-06-04,Store_3_Suburb,Beauty,276.0,7,35,1,0,6,6,2
2023-06-04,Store_3_Suburb,Toys,279.62,11,25,1,0,6,6,2
2023-06-04,Store_4_Airport,Electronics,636.44,4,150,1,0,6,6,2
2023-06-04,Store_4_Airport,Apparel,408.45,9,45,1,0,6,6,2
2023-06-04,Store_4_Airport,Groceries,875.57,72,12,1,0,6,6,2
2023-06-04,Store_4_Airport,Home & Garden,260.17,4,60,1,0,6,6,2
2023-06-04,Store_4_Airport,Sports,286.74,5,55,1,0,6,6,2
2023-06-04,Store_4_Airport,Beauty,185.72,5,35,1,0,6,6,2
2023-06-04,Store_4_Airport,Toys,188.81,7,25,1,0,6,6,2
2023-06-05,Store_1_Downtown,Electronics,1050.35,7,150,0,0,6,0,2
2023-06-05,Store_1_Downtown,Apparel,611.51,13,45,0,0,6,0,2
2023-06-05,Store_1_Downtown,Groceries,1720.56,143,12,0,0,6,0,2
2023-06-05,Store_1_Downtown,Home & Garden,529.21,8,60,0,0,6,0,2
2023-06-05,Store_1_Downtown,Sports,392.54,7,55,0,0,6,0,2
2023-06-05,Store_1_Downtown,Beauty,360.98,10,35,0,0,6,0,2
2023-06-05,Store_1_Downtown,Toys,298.58,11,25,0,0,6,0,2
2023-06-05,Store_2_Mall,Electronics,673.43,4,150,0,0,6,0,2
2023-06-05,Store_2_Mall,Apparel,452.98,10,45,0,0,6,0,2
2023-06-05,Store_2_Mall,Groceries,1132.71,94,12,0,0,6,0,2
2023-06-05,Store_2_Mall,Home & Garden,318.55,5,60,0,0,6,0,2
2023-06-05,Store_2_Mall,Sports,351.66,6,55,0,0,6,0,2
2023-06-05,Store_2_Mall,Beauty,292.53,8,35,0,0,6,0,2
2023-06-05,Store_2_Mall,Toys,208.18,8,25,0,0,6,0,2
2023-06-05,Store_3_Suburb,Electronics,665.87,4,150,0,0,6,0,2
2023-06-05,Store_3_Suburb,Apparel,428.63,9,45,0,0,6,0,2
2023-06-05,Store_3_Suburb,Groceries,981.8,81,12,0,0,6,0,2
2023-06-05,Store_3_Suburb,Home & Garden,309.63,5,60,0,0,6,0,2
2023-06-05,Store_3_Suburb,Sports,296.56,5,55,0,0,6,0,2
2023-06-05,Store_3_Suburb,Beauty,256.33,7,35,0,0,6,0,2
2023-06-05,Store_3_Suburb,Toys,206.15,8,25,0,0,6,0,2
2023-06-05,Store_4_Airport,Electronics,440.42,2,150,0,0,6,0,2
2023-06-05,Store_4_Airport,Apparel,308.3,6,45,0,0,6,0,2
2023-06-05,Store_4_Airport,Groceries,806.07,67,12,0,0,6,0,2
2023-06-05,Store_4_Airport,Home & Garden,225.68,3,60,0,0,6,0,2
2023-06-05,Store_4_Airport,Sports,254.06,4,55,0,0,6,0,2
2023-06-05,Store_4_Airport,Beauty,170.54,4,35,0,0,6,0,2
2023-06-05,Store_4_Airport,Toys,150.49,6,25,0,0,6,0,2
2023-06-06,Store_1_Downtown,Electronics,895.44,5,150,0,0,6,1,2
2023-06-06,Store_1_Downtown,Apparel,613.4,13,45,0,0,6,1,2
2023-06-06,Store_1_Downtown,Groceries,1189.12,99,12,0,0,6,1,2
2023-06-06,Store_1_Downtown,Home & Garden,453.79,7,60,0,0,6,1,2
2023-06-06,Store_1_Downtown,Sports,374.13,6,55,0,0,6,1,2
2023-06-06,Store_1_Downtown,Beauty,364.87,10,35,0,0,6,1,2
2023-06-06,Store_1_Downtown,Toys,329.83,13,25,0,0,6,1,2
2023-06-06,Store_2_Mall,Electronics,851.68,5,150,0,0,6,1,2
2023-06-06,Store_2_Mall,Apparel,381.42,8,45,0,0,6,1,2
2023-06-06,Store_2_Mall,Groceries,1445.05,120,12,0,0,6,1,2
2023-06-06,Store_2_Mall,Home & Garden,411.81,6,60,0,0,6,1,2
2023-06-06,Store_2_Mall,Sports,322.82,5,55,0,0,6,1,2
2023-06-06,Store_2_Mall,Beauty,304.71,8,35,0,0,6,1,2
2023-06-06,Store_2_Mall,Toys,254.4,10,25,0,0,6,1,2
2023-06-06,Store_3_Suburb,Electronics,597.32,3,150,0,0,6,1,2
2023-06-06,Store_3_Suburb,Apparel,407.92,9,45,0,0,6,1,2
2023-06-06,Store_3_Suburb,Groceries,901.68,75,12,0,0,6,1,2
2023-06-06,Store_3_Suburb,Home & Garden,307.06,5,60,0,0,6,1,2
2023-06-06,Store_3_Suburb,Sports,260.78,4,55,0,0,6,1,2
2023-06-06,Store_3_Suburb,Beauty,205.62,5,35,0,0,6,1,2
2023-06-06,Store_3_Suburb,Toys,202.92,8,25,0,0,6,1,2
2023-06-06,Store_4_Airport,Electronics,508.09,3,150,0,0,6,1,2
2023-06-06,Store_4_Airport,Apparel,315.45,7,45,0,0,6,1,2
2023-06-06,Store_4_Airport,Groceries,779.03,64,12,0,0,6,1,2
2023-06-06,Store_4_Airport,Home & Garden,247.78,4,60,0,0,6,1,2
2023-06-06,Store_4_Airport,Sports,198.81,3,55,0,0,6,1,2
2023-06-06,Store_4_Airport,Beauty,195.11,5,35,0,0,6,1,2
2023-06-06,Store_4_Airport,Toys,129.64,5,25,0,0,6,1,2
2023-06-07,Store_1_Downtown,Electronics,873.54,5,150,0,0,6,2,2
2023-06-07,Store_1_Downtown,Apparel,542.15,12,45,0,0,6,2,2
2023-06-07,Store_1_Downtown,Groceries,1595.53,132,12,0,0,6,2,2
2023-06-07,Store_1_Downtown,Home & Garden,525.25,8,60,0,0,6,2,2
2023-06-07,Store_1_Downtown,Sports,440.47,8,55,0,0,6,2,2
2023-06-07,Store_1_Downtown,Beauty,398.59,11,35,0,0,6,2,2
2023-06-07,Store_1_Downtown,Toys,273.62,10,25,0,0,6,2,2
2023-06-07,Store_2_Mall,Electronics,827.89,5,150,0,0,6,2,2
2023-06-07,Store_2_Mall,Apparel,493.74,10,45,0,0,6,2,2
2023-06-07,Store_2_Mall,Groceries,1301.63,108,12,0,0,6,2,2
2023-06-07,Store_2_Mall,Home & Garden,395.39,6,60,0,0,6,2,2
2023-06-07,Store_2_Mall,Sports,336.53,6,55,0,0,6,2,2
2023-06-07,Store_2_Mall,Beauty,316.23,9,35,0,0,6,2,2
2023-06-07,Store_2_Mall,Toys,271.9,10,25,0,0,6,2,2
2023-06-07,Store_3_Suburb,Electronics,597.23,3,150,0,0,6,2,2
2023-06-07,Store_3_Suburb,Apparel,397.56,8,45,0,0,6,2,2
2023-06-07,Store_3_Suburb,Groceries,858.39,71,12,0,0,6,2,2
2023-06-07,Store_3_Suburb,Home & Garden,240.06,4,60,0,0,6,2,2
2023-06-07,Store_3_Suburb,Sports,285.61,5,55,0,0,6,2,2
2023-06-07,Store_3_Suburb,Beauty,254.61,7,35,0,0,6,2,2
2023-06-07,Store_3_Suburb,Toys,205.24,8,25,0,0,6,2,2
2023-06-07,Store_4_Airport,Electronics,386.42,2,150,0,0,6,2,2
2023-06-07,Store_4_Airport,Apparel,289.47,6,45,0,0,6,2,2
2023-06-07,Store_4_Airport,Groceries,560.28,46,12,0,0,6,2,2
2023-06-07,Store_4_Airport,Home & Garden,272.87,4,60,0,0,6,2,2
2023-06-07,Store_4_Airport,Sports,187.19,3,55,0,0,6,2,2
2023-06-07,Store_4_Airport,Beauty,202.6,5,35,0,0,6,2,2
2023-06-07,Store_4_Airport,Toys,164.19,6,25,0,0,6,2,2
2023-06-08,Store_1_Downtown,Electronics,873.54,5,150,0,0,6,3,2
2023-06-08,Store_1_Downtown,Apparel,532.03,11,45,0,0,6,3,2
2023-06-08,Store_1_Downtown,Groceries,1490.45,124,12,0,0,6,3,2
2023-06-08,Store_1_Downtown,Home & Garden,439.47,7,60,0,0,6,3,2
2023-06-08,Store_1_Downtown,Sports,424.3,7,55,0,0,6,3,2
2023-06-08,Store_1_Downtown,Beauty,342.62,9,35,0,0,6,3,2
2023-06-08,Store_1_Downtown,Toys,246.57,9,25,0,0,6,3,2
2023-06-08,Store_2_Mall,Electronics,621.56,4,150,0,0,6,3,2
2023-06-08,Store_2_Mall,Apparel,511.33,11,45,0,0,6,3,2
2023-06-08,Store_2_Mall,Groceries,1132.61,94,12,0,0,6,3,2
2023-06-08,Store_2_Mall,Home & Garden,377.88,6,60,0,0,6,3,2
2023-06-08,Store_2_Mall,Sports,374.36,6,55,0,0,6,3,2
2023-06-08,Store_2_Mall,Beauty,335.2,9,35,0,0,6,3,2
2023-06-08,Store_2_Mall,Toys,243.19,9,25,0,0,6,3,2
2023-06-08,Store_3_Suburb,Electronics,618.2,4,150,0,0,6,3,2
2023-06-08,Store_3_Suburb,Apparel,420.01,9,45,0,0,6,3,2
2023-06-08,Store_3_Suburb,Groceries,829.73,69,12,0,0,6,3,2
2023-06-08,Store_3_Suburb,Home & Garden,327.14,5,60,0,0,6,3,2
2023-06-08,Store_3_Suburb,Sports,295.45,5,55,0,0,6,3,2
2023-06-08,Store_3_Suburb,Beauty,256.33,7,35,0,0,6,3,2
2023-06-08,Store_3_Suburb,Toys,161.26,6,25,0,0,6,3,2
2023-06-08,Store_4_Airport,Electronics,443.45,2,150,0,0,6,3,2
2023-06-08,Store_4_Airport,Apparel,273.65,6,45,0,0,6,3,2
2023-06-08,Store_4_Airport,Groceries,727.19,60,12,0,0,6,3,2
2023-06-08,Store_4_Airport,Home & Garden,251.54,4,60,0,0,6,3,2
2023-06-08,Store_4_Airport,Sports,241.43,4,55,0,0,6,3,2
2023-06-08,Store_4_Airport,Beauty,171.09,4,35,0,0,6,3,2
2023-06-08,Store_4_Airport,Toys,142.54,5,25,0,0,6,3,2
2023-06-09,Store_1_Downtown,Electronics,1070.37,7,150,0,0,6,4,2
2023-06-09,Store_1_Downtown,Apparel,617.79,13,45,0,0,6,4,2
2023-06-09,Store_1_Downtown,Groceries,1622.54,135,12,0,0,6,4,2
2023-06-09,Store_1_Downtown,Home & Garden,493.86,8,60,0,0,6,4,2
2023-06-09,Store_1_Downtown,Sports,371.4,6,55,0,0,6,4,2
2023-06-09,Store_1_Downtown,Beauty,312.01,8,35,0,0,6,4,2
2023-06-09,Store_1_Downtown,Toys,253.45,10,25,0,0,6,4,2
2023-06-09,Store_2_Mall,Electronics,852.96,5,150,0,0,6,4,2
2023-06-09,Store_2_Mall,Apparel,559.43,12,45,0,0,6,4,2
2023-06-09,Store_2_Mall,Groceries,1421.92,118,12,0,0,6,4,2
2023-06-09,Store_2_Mall,Home & Garden,433.72,7,60,0,0,6,4,2
2023-06-09,Store_2_Mall,Sports,390.7,7,55,0,0,6,4,2
2023-06-09,Store_2_Mall,Beauty,282.6,8,35,0,0,6,4,2
2023-06-09,Store_2_Mall,Toys,221.09,8,25,0,0,6,4,2
2023-06-09,Store_3_Suburb,Electronics,694.41,4,150,0,0,6,4,2
2023-06-09,Store_3_Suburb,Apparel,416.71,9,45,0,0,6,4,2
2023-06-09,Store_3_Suburb,Groceries,970.31,80,12,0,0,6,4,2
2023-06-09,Store_3_Suburb,Home & Garden,332.4,5,60,0,0,6,4,2
2023-06-09,Store_3_Suburb,Sports,289.05,5,55,0,0,6,4,2
2023-06-09,Store_3_Suburb,Beauty,270.81,7,35,0,0,6,4,2
2023-06-09,Store_3_Suburb,Toys,225.9,9,25,0,0,6,4,2
2023-06-09,Store_4_Airport,Electronics,506.12,3,150,0,0,6,4,2
2023-06-09,Store_4_Airport,Apparel,325.37,7,45,0,0,6,4,2
2023-06-09,Store_4_Airport,Groceries,757.01,63,12,0,0,6,4,2
2023-06-09,Store_4_Airport,Home & Garden,228.93,3,60,0,0,6,4,2
2023-06-09,Store_4_Airport,Sports,225.89,4,55,0,0,6,4,2
2023-06-09,Store_4_Airport,Beauty,154.9,4,35,0,0,6,4,2
2023-06-09,Store_4_Airport,Toys,165.81,6,25,0,0,6,4,2
2023-06-10,Store_1_Downtown,Electronics,1098.92,7,150,1,0,6,5,2
2023-06-10,Store_1_Downtown,Apparel,802.29,17,45,1,0,6,5,2
2023-06-10,Store_1_Downtown,Groceries,1713.79,142,12,1,0,6,5,2
2023-06-10,Store_1_Downtown,Home & Garden,658.53,10,60,1,0,6,5,2
2023-06-10,Store_1_Downtown,Sports,544.15,9,55,1,0,6,5,2
2023-06-10,Store_1_Downtown,Beauty,393.37,11,35,1,0,6,5,2
2023-06-10,Store_1_Downtown,Toys,406.41,16,25,1,0,6,5,2
2023-06-10,Store_2_Mall,Electronics,979.9,6,150,1,0,6,5,2
2023-06-10,Store_2_Mall,Apparel,707.27,15,45,1,0,6,5,2
2023-06-10,Store_2_Mall,Groceries,1560.21,130,12,1,0,6,5,2
2023-06-10,Store_2_Mall,Home & Garden,540.56,9,60,1,0,6,5,2
2023-06-10,Store_2_Mall,Sports,411.43,7,55,1,0,6,5,2
2023-06-10,Store_2_Mall,Beauty,367.02,10,35,1,0,6,5,2
2023-06-10,Store_2_Mall,Toys,310.09,12,25,1,0,6,5,2
2023-06-10,Store_3_Suburb,Electronics,903.28,6,150,1,0,6,5,2
2023-06-10,Store_3_Suburb,Apparel,607.22,13,45,1,0,6,5,2
2023-06-10,Store_3_Suburb,Groceries,1147.51,95,12,1,0,6,5,2
2023-06-10,Store_3_Suburb,Home & Garden,460.8,7,60,1,0,6,5,2
2023-06-10,Store_3_Suburb,Sports,285.02,5,55,1,0,6,5,2
2023-06-10,Store_3_Suburb,Beauty,274.74,7,35,1,0,6,5,2
2023-06-10,Store_3_Suburb,Toys,235.07,9,25,1,0,6,5,2
2023-06-10,Store_4_Airport,Electronics,539.6,3,150,1,0,6,5,2
2023-06-10,Store_4_Airport,Apparel,328.24,7,45,1,0,6,5,2
2023-06-10,Store_4_Airport,Groceries,974.66,81,12,1,0,6,5,2
2023-06-10,Store_4_Airport,Home & Garden,305.32,5,60,1,0,6,5,2
2023-06-10,Store_4_Airport,Sports,283.36,5,55,1,0,6,5,2
2023-06-10,Store_4_Airport,Beauty,250.16,7,35,1,0,6,5,2
2023-06-10,Store_4_Airport,Toys,200.18,8,25,1,0,6,5,2
2023-06-11,Store_1_Downtown,Electronics,1330.09,8,150,1,0,6,6,2
2023-06-11,Store_1_Downtown,Apparel,774.58,17,45,1,0,6,6,2
2023-06-11,Store_1_Downtown,Groceries,1649.79,137,12,1,0,6,6,2
2023-06-11,Store_1_Downtown,Home & Garden,690.01,11,60,1,0,6,6,2
2023-06-11,Store_1_Downtown,Sports,513.83,9,55,1,0,6,6,2
2023-06-11,Store_1_Downtown,Beauty,424.21,12,35,1,0,6,6,2
2023-06-11,Store_1_Downtown,Toys,383.06,15,25,1,0,6,6,2
2023-06-11,Store_2_Mall,Electronics,945.07,6,150,1,0,6,6,2
2023-06-11,Store_2_Mall,Apparel,622.87,13,45,1,0,6,6,2
2023-06-11,Store_2_Mall,Groceries,1613.67,134,12,1,0,6,6,2
2023-06-11,Store_2_Mall,Home & Garden,538.11,8,60,1,0,6,6,2
2023-06-11,Store_2_Mall,Sports,414.15,7,55,1,0,6,6,2
2023-06-11,Store_2_Mall,Beauty,370.98,10,35,1,0,6,6,2
2023-06-11,Store_2_Mall,Toys,359.92,14,25,1,0,6,6,2
2023-06-11,Store_3_Suburb,Electronics,873.3,5,150,1,0,6,6,2
2023-06-11,Store_3_Suburb,Apparel,627.9,13,45,1,0,6,6,2
2023-06-11,Store_3_Suburb,Groceries,1395.28,116,12,1,0,6,6,2
2023-06-11,Store_3_Suburb,Home & Garden,463.6,7,60,1,0,6,6,2
2023-06-11,Store_3_Suburb,Sports,313.48,5,55,1,0,6,6,2
2023-06-11,Store_3_Suburb,Beauty,335.83,9,35,1,0,6,6,2
2023-06-11,Store_3_Suburb,Toys,258.62,10,25,1,0,6,6,2
2023-06-11,Store_4_Airport,Electronics,589.62,3,150,1,0,6,6,2
2023-06-11,Store_4_Airport,Apparel,396.55,8,45,1,0,6,6,2
2023-06-11,Store_4_Airport,Groceries,1024.47,85,12,1,0,6,6,2
2023-06-11,Store_4_Airport,Home & Garden,327.63,5,60,1,0,6,6,2
2023-06-11,Store_4_Airport,Sports,249.02,4,55,1,0,6,6,2
2023-06-11,Store_4_Airport,Beauty,251.37,7,35,1,0,6,6,2
2023-06-11,Store_4_Airport,Toys,182.57,7,25,1,0,6,6,2
2023-06-12,Store_1_Downtown,Electronics,980.8,6,150,0,0,6,0,2
2023-06-12,Store_1_Downtown,Apparel,581.8,12,45,0,0,6,0,2
2023-06-12,Store_1_Downtown,Groceries,1408.48,117,12,0,0,6,0,2
2023-06-12,Store_1_Downtown,Home & Garden,516.78,8,60,0,0,6,0,2
2023-06-12,Store_1_Downtown,Sports,376.31,6,55,0,0,6,0,2
2023-06-12,Store_1_Downtown,Beauty,430.03,12,35,0,0,6,0,2
2023-06-12,Store_1_Downtown,Toys,245.37,9,25,0,0,6,0,2
2023-06-12,Store_2_Mall,Electronics,752.19,5,150,0,0,6,0,2
2023-06-12,Store_2_Mall,Apparel,518.51,11,45,0,0,6,0,2
2023-06-12,Store_2_Mall,Groceries,1270.12,105,12,0,0,6,0,2
2023-06-12,Store_2_Mall,Home & Garden,395.98,6,60,0,0,6,0,2
2023-06-12,Store_2_Mall,Sports,347.99,6,55,0,0,6,0,2
2023-06-12,Store_2_Mall,Beauty,312.32,8,35,0,0,6,0,2
2023-06-12,Store_2_Mall,Toys,244.22,9,25,0,0,6,0,2
2023-06-12,Store_3_Suburb,Electronics,729.16,4,150,0,0,6,0,2
2023-06-12,Store_3_Suburb,Apparel,433.57,9,45,0,0,6,0,2
2023-06-12,Store_3_Suburb,Groceries,1043.79,86,12,0,0,6,0,2
2023-06-12,Store_3_Suburb,Home & Garden,289.08,4,60,0,0,6,0,2
2023-06-12,Store_3_Suburb,Sports,277.78,5,55,0,0,6,0,2
